#"Step","Potential Energy (kJ/mole)","Kinetic Energy (kJ/mole)","Total Energy (kJ/mole)","Temperature (K)","Box Volume (nm^3)","Density (g/mL)","Speed (ns/day)"
1000,-18472.567389598582,28573.7377338942,10101.170344295617,298.8374547503184,95.70006332171249,0.8950192157426142,0
2000,-18529.625413199014,28355.429653115956,9825.804239916943,296.55428718509603,95.80643826030614,0.8940254660965198,625
3000,-18648.97288939741,28489.850449940248,9840.877560542838,297.9601224721202,96.20494150562939,0.8903222046624877,626
4000,-18215.650168403576,28737.520406403924,10521.870238000349,300.5503702057911,96.08706032345864,0.8914144665512913,627
5000,-18185.42716731754,28038.718523913307,9853.291356595768,293.24197471749227,94.98952249793298,0.9017141403419676,627
6000,-18710.08964200015,28668.028979720773,9957.939337720622,299.8235965064466,94.99439245055942,0.9016679133486392,625
7000,-18226.473513949197,27717.973104415363,9491.499590466166,289.8874697633893,95.96906379580686,0.8925104844511368,625
8000,-18752.544466415944,28340.288250041467,9587.743783625523,296.3959313410595,96.54301410401393,0.8872044903055958,625
9000,-18342.75377685309,28214.6514072136,9871.897630360512,295.08196273523,96.4296216389217,0.8882477620978815,625
10000,-17997.476184695144,28586.349818379415,10588.87363368427,298.9693578027562,95.84096198233955,0.8937034212626209,625
11000,-18200.647948368045,28399.32073924734,10198.672790879296,297.0133206020008,95.09438565756554,0.9007197956896753,625
12000,-18267.81286688015,28278.708669761083,10010.895802880932,295.75190341559306,96.17078948430189,0.890638374500388,606
13000,-18818.075223672728,28407.565255117177,9589.49003144445,297.09954558807493,95.765065144246,0.8944117094443819,607
14000,-18343.693802600843,28427.545793436322,10083.85199083548,297.30851136187187,95.69544319787876,0.8950624267824727,608
15000,-18454.259743604052,28446.73050602959,9992.470762425539,297.50915401964664,96.18230800558558,0.8905317141666375,609
16000,-18475.388571256597,28458.20466910148,9982.816097844883,297.62915616006416,96.07763555798294,0.8915019101300191,611
17000,-18382.65903492202,28737.69117338319,10355.03213846117,300.55215616637895,95.92329175425344,0.8929363666976073,612
18000,-18418.456925596227,29000.83511211141,10582.378186515183,303.3042380121234,95.67115344814373,0.8952896723163688,612
19000,-18471.59449831606,28427.372019499813,9955.777521183754,297.30669395312503,95.66705485666344,0.8953280285365833,613
20000,-18584.153265197063,28382.566257071165,9798.412991874102,296.8380944255791,95.87635318465472,0.893373525125137,614
21000,-18491.583404161094,28603.55011897243,10111.966714811337,299.14924655577926,95.48557824026625,0.8970296582923936,615
22000,-18383.460949652886,28850.246925315034,10466.785975662147,301.7293166323309,96.03600908140477,0.8918883285551119,606
23000,-18369.680219009926,27999.09029193838,9629.410072928455,292.82752421437885,96.25378302900877,0.8898704334031586,607
24000,-18056.870148372953,28306.064732600476,10249.194584227524,296.0380058592792,95.17604813236761,0.8999469646143935,608
25000,-18650.798804099264,29050.31298397846,10399.514179879196,303.82170063577144,96.34918397747496,0.8889893207683227,608
26000,-18114.39544040733,28619.427688525724,10505.032248118394,299.31530157165133,96.08915806430791,0.8913950059110091,609
27000,-18697.65697071649,28746.744188528883,10049.087217812394,300.64683681436236,96.04552811349022,0.8917999338762246,610
28000,-18621.12902029307,28646.87195714703,10025.74293685396,299.60232651247827,96.231110764433,0.8900800888643086,610
29000,-18401.064389007108,28723.4114474131,10322.34705840599,300.40281214274523,96.92123847349596,0.883742273311338,611
30000,-18583.80169862474,29109.338601505682,10525.536902880944,304.43901802949756,96.08355799571851,0.8914469593698265,611
31000,-18582.421541992924,28685.18090903533,10102.759367042407,300.00297937011516,96.3104290372501,0.8893470465964738,611
32000,-18699.437772731355,28424.700957408742,9725.263184677387,297.27875874198077,96.62780929281253,0.886425929011399,606
33000,-18140.757586957247,28625.323483225835,10484.565896268588,299.37696253803665,97.26443132920834,0.8806240313153003,605
34000,-17894.168158568733,28372.111499978935,10477.943341410202,296.7287537075893,96.2558447270808,0.8898513733225776,589
35000,-18234.81192817178,28549.02931455735,10314.217386385568,298.57904259527265,96.29374555654307,0.8895011314148383,590
36000,-18232.362475390662,28352.555680453243,10120.19320506258,296.5242298407071,95.99088670870799,0.8923075779124711,590
37000,-18585.301538458967,28538.152435506905,9952.850897047938,298.46528712928034,95.23598837583368,0.8993805501624043,591
38000,-18275.967767646245,28966.008950347998,10690.041182701752,302.9400097953943,96.1423182660676,0.8909021247405065,592
39000,-17752.984800941078,28307.194518907436,10554.209717966358,296.04982169056905,95.6187975885671,0.8957798861816999,592
40000,-18279.091847743373,28882.5931819554,10603.501334212026,302.0676088465007,95.86968847102295,0.893435631081734,593
41000,-17697.15678164194,28760.061935510486,11062.905153868545,300.7861200137833,96.40996310114039,0.8884288808498101,594
42000,-18591.35513056768,28333.119502019854,9741.764371452173,296.3209572360798,95.87292601828568,0.8934054605194912,591
43000,-18450.80773950019,28628.019309827287,10177.211570327097,299.40515674796217,96.32854375537147,0.8891798036336601,591
44000,-18376.506814574182,28543.69279523389,10167.185980659706,298.52323079120623,96.67177139798073,0.8860228211614911,592
45000,-17973.476656729006,28764.08945116258,10790.612794433575,300.8282416479093,96.53133058459068,0.8873118717208536,593
46000,-17944.746881402098,28385.147003648883,10440.400122246785,296.8650850750287,96.6771578964737,0.8859734552027191,594
47000,-17837.547112214088,28464.23622126304,10626.689109048952,297.6922369411975,95.99072297681897,0.8923090999262739,594
48000,-18001.50039318559,28815.267277440766,10813.766884255176,301.3634831863828,95.95709549218161,0.8926218033318497,595
49000,-18415.31378002034,28291.270881337077,9875.957101316737,295.8832848739226,95.67483727528196,0.8952552004271512,595
50000,-18214.269815743028,28614.465619232047,10400.19580348902,299.2634059403613,96.01524678072892,0.8920811901501982,596
51000,-18367.067284298595,28307.48339361076,9940.416109312166,296.0528428767326,95.93283814239227,0.8928475095627115,596
52000,-18367.897616881353,28641.709139704017,10273.811522822663,299.5483313635629,95.88500808004217,0.8932928862999786,592
53000,-18464.755315353163,28346.595440993173,9881.84012564001,296.4618948810131,95.71768700712366,0.8948544234499001,593
54000,-18730.93164292199,28270.31832655013,9539.386683628138,295.66415329928014,95.76881960143683,0.8943766455218225,594
55000,-18244.98332725838,28399.80430367184,10154.820976413463,297.0183779439269,95.6149299665581,0.8958161204602193,594
56000,-18435.799131019798,28718.949029769527,10283.149898749729,300.3561421010777,96.23275728003046,0.8900648598426041,595
57000,-18284.949765330646,28603.73552710836,10318.785761777715,299.15118564040114,95.9658902225396,0.8925399995987339,595
58000,-18983.798696099897,28132.847538701357,9149.04884260146,294.22641978587575,95.83238908844801,0.8937833694374901,596
59000,-18189.360197035654,28833.473124082953,10644.1129270473,301.55388840822644,95.65508700339248,0.8954400471945614,596
60000,-18331.381567621953,28600.809847043885,10269.428279421933,299.12058751592673,95.11952441565462,0.9004817480628713,597
61000,-18432.45288335567,28533.120808630607,10100.667925274938,298.4126640324013,96.14635446608806,0.8908647248911408,597
62000,-18224.368065247603,28737.150118669855,10512.782053422252,300.5464975642416,95.7224818713396,0.8948095990223508,595
63000,-18479.742587845598,28394.2425852316,9914.499997386003,296.96021090263184,96.35257270004222,0.8889580549900573,595
64000,-18611.193153669534,28345.433586728574,9734.24043305904,296.44974366808964,95.13332899323701,0.900351081236805,596
65000,-18390.605046585377,28856.87713331797,10466.272086732592,301.79865843502097,95.50344480879372,0.8968618440120485,596
66000,-18725.6646681361,28938.280647499952,10212.61597936385,302.65001429236196,96.05056140209456,0.8917532013389128,597
67000,-18640.75334920542,28653.149560491533,10012.396211286112,299.66798061145806,96.12082583683578,0.8911013287184348,597
68000,-18672.9618422488,28093.89819441277,9420.936352163972,293.8190694063142,96.1019745829828,0.8912761261399166,597
69000,-18314.05488889711,28524.3824099104,10210.327521013289,298.32127378949855,95.9420753735019,0.8927615468736683,598
70000,-18874.05309185566,28644.225367705338,9770.172275849676,299.57464724769704,95.32449270863785,0.8985455173889022,598
71000,-18265.928933740768,28415.274255660584,10149.345321919816,297.1801699054994,96.06729776164099,0.8915978445988771,599
72000,-18595.80979197123,28419.4651782123,9823.65538624107,297.224000525073,96.29796736507323,0.889462134709436,596
73000,-18439.16719554743,28035.412863139172,9596.245667591742,293.2074025778159,96.32846193868444,0.889180558859522,597
74000,-18183.944001082447,28421.481216051852,10237.537214969405,297.2450851875789,96.2371204501426,0.8900245063451575,597
75000,-18051.89124458417,28394.54881882153,10342.65757423736,296.96341363611486,96.23723878440511,0.8900234119622046,598
76000,-18239.362237894617,28585.47651574737,10346.114277852754,298.9602243971717,96.1003075170137,0.8912915872361123,598
77000,-18979.882864360814,28564.154261420485,9584.27139705967,298.73722633258785,95.50666527296698,0.8968316020239239,598
78000,-18263.232653337414,28467.037571620636,10203.804918283222,297.7215347677025,95.91399867996647,0.8930228829945346,599
79000,-18001.32205396751,28931.196434164118,10929.874380196608,302.57592429049015,95.52491411663435,0.8966602735296496,599
80000,-18479.129600339686,28974.5718569192,10495.442256579514,303.02956465968384,95.91901097228858,0.8929762176703769,599
81000,-18890.044848515477,28683.59043487044,9793.545586354961,299.98634545068506,95.52852950512313,0.8966263383769986,600
82000,-18674.022236589168,28398.517782894152,9724.495546304985,297.0049229105578,95.6460344611956,0.8955247972718403,598
83000,-18729.620677349798,28321.515049990383,9591.894372640585,296.1995924730741,95.82984820390647,0.8938070676942386,598
84000,-18894.358490635525,28659.519816714124,9765.1613260786,299.7346037173812,95.15809086895473,0.9001167934177419,598
85000,-18681.310785845213,28115.26187011795,9433.951084272736,294.04250067496037,96.13197467437841,0.8909979838742085,599
86000,-18524.026076258742,28396.961540766846,9872.935464508104,296.98864700571716,95.73898691957545,0.8946553371477587,599
87000,-18598.33811545919,28938.033907256315,10339.695791797123,302.64743376799794,95.70613132976884,0.8949624692861831,599
88000,-18434.4419716961,28422.7927228067,9988.3507511106,297.2588015359319,95.8672081824504,0.8934587461617296,599
89000,-18359.20205343672,28488.531243673267,10129.329190236549,297.94632559868387,95.91355986315679,0.8930269686884973,600
90000,-18422.34690483095,28686.220051246346,10263.873146415397,300.01384720324063,95.2778096350356,0.8989857758990834,600
