#"Step","Potential Energy (kJ/mole)","Kinetic Energy (kJ/mole)","Total Energy (kJ/mole)","Temperature (K)","Box Volume (nm^3)","Density (g/mL)","Speed (ns/day)"
1000,-35991.19861294248,18289.784043410185,-17701.41456953229,303.4145379481125,62.38069993566344,0.9263165133583464,0
2000,-35714.33035402163,18129.070428178384,-17585.259925843246,300.7484131217181,62.514201503239796,0.9243383275440593,655
3000,-36075.43830258143,18043.43140487318,-18032.006897708252,299.3277224987559,62.253862166410556,0.9282038166691422,659
4000,-35788.804494430195,17973.48048452884,-17815.324009901353,298.16728637086356,62.44505479817419,0.9253618665564294,660
5000,-35429.53756311699,18169.004323799156,-17260.533239317832,301.41088811100644,62.611660556410804,0.9228995358331935,663
6000,-35502.119235945516,17995.091399508285,-17507.02783643723,298.52579611420225,62.72796446834901,0.9211883879065377,662
7000,-35860.16542543413,18071.702022152873,-17788.463403281254,299.79671197720285,62.75134453482326,0.9208451690336318,660
8000,-35486.42726908915,17845.771307807972,-17640.65596128118,296.04868175778955,62.93907888959124,0.9180984768878347,660
9000,-35922.14904773689,18083.6944390845,-17838.454608652395,299.9956576636885,62.53983081759352,0.9239595264303353,659
10000,-35853.333266384434,17649.48693436505,-18203.846332019384,292.7924632954356,62.29181476853313,0.9276382889144348,659
11000,-35373.52994617401,17888.45556152216,-17485.074384651845,296.7567832360581,62.34910465776906,0.926785922306853,659
12000,-35516.113087108126,17876.157736127137,-17639.95535098099,296.55277103989755,62.94823892553372,0.9179648779946714,642
13000,-35811.32432180224,18189.62062777705,-17621.70369402519,301.7528979636545,62.53462851424549,0.9240363913266653,642
14000,-35812.382868524175,18095.07200079091,-17717.310867733264,300.18440333831944,62.661938355803784,0.9221590327632274,643
15000,-36048.950912703294,18081.817322479557,-17967.133590223737,299.964517631307,62.39736455506151,0.9260691197024232,643
16000,-35371.60376927047,17967.577973322266,-17404.025795948204,298.06936789865927,62.72360694068579,0.9212523846069686,644
17000,-35524.085641182144,17654.406784237908,-17869.678856944236,292.8740801134584,62.396186014199785,0.9260866113211914,645
18000,-35719.127932530595,17825.003416801097,-17894.124515729498,295.7041571839044,62.059914864948915,0.9311046041716893,644
19000,-35689.51232633111,17890.860339523468,-17798.651986807643,296.79667679655074,62.80582674099467,0.9200463629521813,644
20000,-35665.58781160484,18311.48786734728,-17354.09994425756,303.7745889851259,62.879518044095825,0.9189681197100514,645
