#"Step","Potential Energy (kJ/mole)","Kinetic Energy (kJ/mole)","Total Energy (kJ/mole)","Temperature (K)","Box Volume (nm^3)","Density (g/mL)","Speed (ns/day)"
1000,-31900.52867113112,19940.00557715199,-11960.523093979129,298.93816520151603,69.95028977959952,0.8996873499669494,0
2000,-32126.495529018226,20055.442297329264,-12071.053231688962,300.66877862552707,69.9036716225413,0.9002873437185012,611
3000,-32083.510731391958,19729.390977828898,-12354.11975356306,295.78065646147627,69.15204890254569,0.9100726853360279,615
4000,-32082.969350160798,19875.72127739766,-12207.248072763137,297.97442271180256,70.1969739779031,0.8965256944129602,619
5000,-32194.26492917654,20148.65437237529,-12045.61055680125,302.06620284294115,70.31857135618483,0.894975390248636,619
6000,-32167.22217643936,19853.743797153656,-12313.478379285705,297.6449389714658,70.07483458159662,0.8980883253880122,612
7000,-32714.720349738956,19743.117698907114,-12971.602650831843,295.98644581281206,69.68847403808626,0.9030674255664376,613
8000,-32782.12792042573,19686.269562403646,-13095.858358022084,295.13418538812374,69.00296099174884,0.9120389898739774,615
9000,-32204.86352129467,20085.503688538553,-12119.359832756116,301.1194553867114,69.43737304132144,0.9063331183882358,616
10000,-32297.565499573946,19608.26639181207,-12689.299107761875,293.96477123694285,69.71460971660879,0.9027288698459834,616
11000,-32398.172977225273,20014.97092515638,-12383.202052068893,300.06203668186316,69.99070554606189,0.8991678302172667,618
12000,-32080.770214179647,20086.106391540405,-11994.663822639242,301.1284910376213,69.7232473629377,0.9026170355152039,604
13000,-32336.08071311598,20057.194861678683,-12278.885851437299,300.6950528594527,69.17025730195363,0.9098331175276776,606
14000,-32563.024453158723,19699.117275572367,-12863.907177586356,295.3267967586087,69.67128034972271,0.9032902872650962,607
15000,-32213.105298348935,19996.068562526067,-12217.036735822869,299.7786547349115,70.00568264661983,0.89897546116232,609
16000,-32060.264478827827,19808.688233128036,-12251.57624569979,296.9694713749386,69.8945002097324,0.9004054775752581,610
17000,-32285.38595631288,19890.75086521756,-12394.635091095319,298.1997444846191,70.27074505196303,0.8955845109467786,612
18000,-31815.301450512023,20066.193654920953,-11749.10779559107,300.8299616853536,70.48524086567063,0.8928591300576708,612
19000,-32108.039484223817,20131.59439594418,-11976.445088279637,301.81044172828325,70.0801736952018,0.8980199038167761,613
20000,-32291.73027866613,20008.29138055153,-12283.4388981146,299.96189775257204,69.60874646029035,0.9041017694109696,613
21000,-32096.160074771265,19784.726552959426,-12311.43352181184,296.61024074799445,70.00483318644771,0.8989863696069973,614
22000,-31803.67011496215,19448.04849250486,-12355.621622457293,291.56280376175727,70.09657719780854,0.8978097555838374,608
23000,-32217.812904885155,19768.432389838817,-12449.380515046338,296.36596061437456,69.74369105402917,0.9023524549693637,608
24000,-32505.674077089992,19902.4909324668,-12603.183144623192,298.3757501607084,70.03085967721631,0.8986522674617784,608
25000,-32080.619662357727,19715.245762001232,-12365.373900356495,295.5685930871938,70.49068640765431,0.8927901549614417,608
