#"Step","Potential Energy (kJ/mole)","Kinetic Energy (kJ/mole)","Total Energy (kJ/mole)","Temperature (K)","Box Volume (nm^3)","Density (g/mL)","Speed (ns/day)"
5000,-50258.28818729939,7830.338834753074,-42427.94935254632,313.9244308127558,30.06420886467214,0.9950419598417147,0
10000,-50355.48709202383,8165.536576386792,-42189.95051563704,327.36277140985266,30.269926873174263,0.988279536819937,742
15000,-50598.77027617092,7951.619379506165,-42647.15089666476,318.7866630588622,30.35703802920759,0.9854436154479758,742
20000,-50829.777158451616,7609.628351255703,-43220.14880719591,305.0759742684733,30.20517273475606,0.9903982199503093,741
25000,-50875.295371263404,7642.849712523923,-43232.44565873948,306.407844720958,30.08230573623771,0.9944433638860889,740
30000,-50663.499525914434,7875.060363267539,-42788.43916264689,315.71735199793756,30.282843176948674,0.987858013694218,741
35000,-50691.920088185696,8007.853642743035,-42684.06644544266,321.0411388167258,30.205207438536714,0.9903970820484209,741
40000,-50423.09713582799,7788.738007673574,-42634.35912815442,312.25662099789696,30.089883709233007,0.9941929187521129,741
45000,-50416.61825738975,7801.189526224835,-42615.42873116492,312.75581215123646,30.7887880214939,0.9716247774647712,741
50000,-50388.03593027056,8042.016232099297,-42346.019698171265,322.41074384213755,30.40431439552755,0.983911326551554,740
55000,-50796.847382732085,7891.2499459925075,-42905.597436739576,316.3664050784346,30.125796168700333,0.9930077579451603,740
60000,-50787.61044531898,7834.585130121205,-42953.025315197774,314.09466812746655,30.19672628119075,0.9906752484102185,737
65000,-50600.97621321818,7676.335525664207,-42924.64068755397,307.7503172565922,30.275826060519297,0.9880869724246563,737
70000,-50691.67571596941,8001.47062496978,-42690.20509099963,320.78523862343616,30.311267089484314,0.9869316654258997,736
75000,-50560.34530662175,7801.11306257127,-42759.23224405048,312.7527466633399,30.467103014521513,0.9818836170782494,736
80000,-50657.04227493564,7748.949177103641,-42908.093097831996,310.66145554554964,30.11882596010173,0.9932375634237032,736
85000,-50761.95379662467,7834.119250472045,-42927.834546152626,314.07599064660957,29.94412422471407,0.9990323672616835,736
90000,-50778.87682321144,7976.167311967915,-42802.70951124352,319.7708089417303,30.066442754002495,0.9949680297916741,737
95000,-50791.3903562082,8056.580795030845,-42734.80956117735,322.9946486034527,30.10851313209177,0.9935777691362764,737
100000,-50223.623536676634,7743.42060819833,-42480.202928478306,310.43981087813046,30.10476152184535,0.9937015873082489,737
#"Step","Potential Energy (kJ/mole)","Kinetic Energy (kJ/mole)","Total Energy (kJ/mole)","Temperature (K)","Box Volume (nm^3)","Density (g/mL)","Speed (ns/day)"
105000,-50687.88471606432,7803.107803369532,-42884.77691269479,312.8327173878422,30.033511454143202,0.9960589974792023,0
110000,-50686.51920457592,7873.373472225958,-42813.14573234996,315.64972321184706,30.36755810416237,0.9851022333499267,684
115000,-50629.976530946675,7873.195680077769,-42756.780850868905,315.6425953850568,30.261574844149855,0.9885522965628867,712
120000,-50615.19818442117,7836.334644471236,-42778.86353994993,314.164807531153,30.058682942494542,0.9952248861676636,723
125000,-50854.86876115075,7736.873640187838,-43117.99512096291,310.17733779112666,30.10058915315648,0.9938393284457352,727
130000,-50373.08227625489,7940.222274452779,-42432.86000180211,318.3297441703821,30.022360659378077,0.9964289500482509,728
135000,-50817.57138564938,7735.1986026627455,-43082.37278298664,310.1101842218174,30.129325131228203,0.9928914497586206,729
140000,-51023.59264448797,7539.099459809096,-43484.493184678875,302.24841564419455,30.517876423737576,0.9802500309793921,730
145000,-50565.617519112886,7734.38688577335,-42831.23063333954,310.0776418545122,30.14697336713118,0.992310204592879,732
150000,-50509.88632868754,7828.273680120036,-42681.612648567505,313.84163714234154,30.316550965892876,0.9867596529516023,734
155000,-50898.216248411336,7984.8503564529665,-42913.36589195837,320.11891901144963,30.137504080539518,0.9926219911857572,734
160000,-50755.167331889155,7615.526018384796,-43139.64131350436,305.31241637343135,29.902524541235316,1.0004221974148468,732
165000,-50919.788207327714,8062.920920184985,-42856.867287142726,323.2488291979707,30.067254732957135,0.994941160258426,733
170000,-50665.74408245552,8162.229508056152,-42503.51457439937,327.23018844438155,30.22028423750761,0.9899029762488177,734
175000,-50559.786850157194,7840.719577078735,-42719.06727307846,314.3406029216221,30.595953508046627,0.9777485542957974,734
180000,-50728.66352120426,7774.267942403476,-42954.39557880079,311.67650472201143,30.108314545432243,0.9935843225183945,734
185000,-51065.705062621506,7823.3400763947675,-43242.36498622674,313.64384509604633,30.195366777209504,0.9907198521719237,734
190000,-51025.76408028277,7857.395948542022,-43168.368131740746,315.00917174477445,29.878068123175936,1.001241083809877,734
195000,-50606.756898437976,7924.895760957574,-42681.8611374804,317.71529221282793,29.838465856475707,1.0025699529488936,734
200000,-50631.3301234449,7764.4031684221145,-42866.92695502279,311.2810181891105,30.286502821170384,0.9877386466978688,734
#"Step","Potential Energy (kJ/mole)","Kinetic Energy (kJ/mole)","Total Energy (kJ/mole)","Temperature (K)","Box Volume (nm^3)","Density (g/mL)","Speed (ns/day)"
205000,-50727.43595049705,7618.555492271304,-43108.88045822574,305.4338703597216,30.027696603826595,0.9962518838685005,0
210000,-50896.00002387189,7968.573668057356,-42927.42635581454,319.4663737962374,30.290285371837257,0.9876153011621335,740
215000,-50741.40436262789,7834.215916281295,-42907.18844634659,314.07986605478646,30.29301824398102,0.9875262038551711,740
220000,-50647.823338425835,7637.059754162498,-43010.76358426334,306.17572074504875,30.22280153528587,0.989820525898876,741
225000,-50689.549887112924,8039.0743394867895,-42650.475547626134,322.2928010578745,30.153431946926393,0.9920976611368224,742
230000,-50158.41355467774,7745.702708280399,-42412.71084639734,310.5313020619016,30.14005739084858,0.9925379013670078,741
235000,-51220.75269775011,7818.322482901886,-43402.430214848224,313.4426858340344,29.9671870735463,0.9982635085627299,741
240000,-50802.87849301216,8052.65199264684,-42750.22650036532,322.837139831712,29.977749927413406,0.9979117639659092,741
245000,-50316.6768768935,7451.434059353974,-42865.242817539525,298.73384092136087,30.306484394738558,0.9870874140382816,741
250000,-50928.457886017975,7708.281509543505,-43220.17637647447,309.0310568283656,30.29674516505033,0.9874047243960545,740
255000,-50483.55680137535,7706.071408909271,-42777.48539246608,308.94245215897865,29.91706465001266,0.9999359783374122,740
260000,-50971.073923566844,7956.9663557378935,-43014.10756782895,319.00102753344464,29.928865142108148,0.9995417189309048,738
265000,-50572.0862917928,8033.900984234767,-42538.18530755804,322.0853971846634,30.421986257926804,0.9833397811755067,738
270000,-50609.54868441867,7801.428896080331,-42808.119788338336,312.765408676652,29.843719732761848,1.00239345422326,738
275000,-50327.33406251087,7695.1432209042705,-42632.1908416066,308.50433252307494,30.29239204598991,0.9875466177902636,738
280000,-50426.344433777616,7673.081814293982,-42753.262619483634,307.6198734135501,30.133475698176852,0.99275468948323,739
285000,-50555.06614701869,7902.1445312829455,-42652.921615735744,316.80317755513283,30.179660642980554,0.9912354437541345,739
290000,-50676.42292298784,7728.715394364771,-42947.70752862307,309.85026731174077,30.19987058807517,0.9905721027031957,739
295000,-50878.33682276739,7950.257672859889,-42928.079149907506,318.7320711704538,29.557569125583537,1.0120977534617681,739
300000,-50222.36008825037,7892.537073548515,-42329.823014701855,316.4180070325683,29.916715537473934,0.9999476470711514,739
