#"Step","Potential Energy (kJ/mole)","Kinetic Energy (kJ/mole)","Total Energy (kJ/mole)","Temperature (K)","Box Volume (nm^3)","Density (g/mL)","Speed (ns/day)"
1000,-38944.007118201494,7762.891222041447,-31181.11589616005,311.22040307181015,31.129595242466216,0.9609874165335923,0
2000,-39564.10203380024,7941.439656831875,-31622.662376968365,318.3785499856226,30.492931501078335,0.9810519303050977,1.09e+03
3000,-39407.0542549112,7685.793890199075,-31721.260364712125,308.12951051574595,31.072118113094636,0.9627650487459676,1.09e+03
4000,-39209.770294714195,7519.272589500548,-31690.497705213646,301.4535408491493,31.12069241690341,0.9612623301898453,1.09e+03
5000,-39302.08272436465,7638.43667267266,-31663.64605169199,306.23092248902174,30.962689017925577,0.9661676766018256,1.09e+03
6000,-39665.53843348063,7466.502916305239,-32199.03551717539,299.33796322580434,30.4250890894118,0.9832394975699432,1.09e+03
7000,-38919.604067155946,7934.063950526636,-30985.54011662931,318.0828521298111,30.94528972668227,0.9667109138099287,1.09e+03
8000,-39076.40598374992,7888.454797375141,-31187.951186374783,316.25434537613285,30.64548890621339,0.9761681205787096,1.09e+03
9000,-39415.748665478575,7768.97403341538,-31646.774632063196,311.46426775488465,30.902762243018675,0.9680412732862489,1.09e+03
10000,-38792.30709528472,7699.6870823617055,-31092.620012923013,308.6864994958995,31.089181880546324,0.9622366205948011,1.09e+03
11000,-39104.98511152546,7977.580084422686,-31127.40502710277,319.82744809848856,30.61074488297661,0.9772760977937055,1.1e+03
12000,-39139.59464493289,7754.2314436002325,-31385.363201332657,310.8732257560524,30.520884325958836,0.9801534251204634,1.07e+03
13000,-39301.7372090625,7774.136852010906,-31527.600357051593,311.67124920526544,30.77520608983753,0.9720535817848669,1.08e+03
14000,-39533.844252161274,8115.662620880053,-31418.181631281223,325.3632853818221,30.693684927860517,0.9746353160301119,1.08e+03
15000,-39376.39467643839,7988.620635367565,-31387.77404107082,320.2700724528585,30.224870018860212,0.9897527860707778,1.08e+03
16000,-39382.13510180716,8032.600711493328,-31349.53439031383,322.0332682297265,30.150105204049037,0.9922071285435029,1.08e+03
17000,-39248.82536637568,7663.218406002623,-31585.606960373054,307.22444163223355,31.24102673813568,0.9575597358097334,1.08e+03
18000,-39147.40272307157,8025.474927507697,-31121.927795563875,321.74758995590065,31.191025832155194,0.9590947559972246,1.08e+03
19000,-38898.74648874576,7776.29121060432,-31122.45527814144,311.7576191324776,30.962095621999456,0.9661861934351255,1.08e+03
20000,-39269.97223702422,8037.483897212864,-31232.48833981136,322.229038978593,30.670173215379748,0.9753824701189779,1.08e+03
21000,-38898.28012317422,7773.185250243628,-31125.094872930593,311.63309874339427,30.905054741099203,0.967969465202443,1.08e+03
22000,-39091.74581327586,7674.599718323669,-31417.146094952193,307.68072737767653,31.322193668738453,0.9550783583734508,1.07e+03
23000,-39205.64554358818,7534.01468375672,-31671.63085983146,302.0445629806332,30.730392178799363,0.9734711205681335,1.07e+03
24000,-39637.54310212677,7833.209797929557,-31804.333304197215,314.039529980248,30.718584898333766,0.9738452929651935,1.07e+03
25000,-39615.9971730939,7659.467150032057,-31956.53002306184,307.0740508355842,31.051451708337904,0.9634058204680085,1.07e+03
26000,-39541.54043486563,7905.335651070094,-31636.204783795536,316.9311120524741,30.76745174073536,0.972298569341285,1.08e+03
27000,-39200.065694738325,7836.952459283728,-31363.1132354546,314.18957621197916,30.671449676326514,0.9753418773969385,1.08e+03
28000,-39694.60903248165,7710.791331266055,-31983.817701215594,309.13167755146844,30.597257207071195,0.9777068940310264,1.08e+03
29000,-39902.96467642643,8070.257690617062,-31832.70698580937,323.54296608406185,30.312027411207506,0.986906910051594,1.08e+03
30000,-39277.758459888224,7967.828673600462,-31309.92978628776,319.43650638362925,30.447971245737087,0.9825005767496686,1.08e+03
31000,-39211.21479807119,7802.605654631129,-31408.60914344006,312.81258585072567,30.545815868732564,0.9793534223590961,1.08e+03
