#"Step","Potential Energy (kJ/mole)","Kinetic Energy (kJ/mole)","Total Energy (kJ/mole)","Temperature (K)","Box Volume (nm^3)","Density (g/mL)","Speed (ns/day)"
1000,-43611.6008559239,22592.33369615999,-21019.26715976391,317.61930795421364,79.27781397248165,0.8224531414814481,0
2000,-43455.720556205226,22303.970514397868,-21151.750041807358,313.565290540053,79.96813452651722,0.8153533596538816,781
3000,-42806.88737352949,22097.88091784106,-20709.00645568843,310.6679344760328,79.54923886538793,0.8196469014842963,785
4000,-43068.352576886566,22228.74095529718,-20839.611621589385,312.50765918507165,80.63792531015022,0.808580911533473,789
5000,-43203.86517389477,22256.540752835594,-20947.324421059173,312.89848877240723,79.99690878078039,0.8150600835105584,789
6000,-42914.64067591692,22020.197570832323,-20894.443105084596,309.57580600235167,81.08809373408944,0.8040919961106242,790
7000,-42787.767366512184,22282.376374954103,-20505.39099155808,313.26170456623385,80.3923674918221,0.8110507152072872,790
8000,-43037.01967312084,22079.620674847247,-20957.398998273595,310.41121882103363,80.76521731397061,0.8073065277343198,790
9000,-43290.743912349426,22330.72584271913,-20960.018069630296,313.9414362264515,81.09985342094704,0.8039754007077955,790
10000,-42797.52251449911,22159.165455124567,-20638.357059374546,311.52951666502065,81.58487843331933,0.7991957382732424,790
11000,-42905.19973995039,22398.506911832006,-20506.692828118383,314.8943513415327,81.09367579524589,0.8040366466563829,791
12000,-43032.48653345776,22063.724596247295,-20968.761937210467,310.18774029278575,80.3321254918954,0.8116589316191758,766
13000,-42947.94926658599,22676.74009309601,-20271.209173489977,318.8059539086457,81.02907056521572,0.8046777125374003,767
14000,-43267.717047109705,22282.069284329154,-20985.64776278055,313.25738726492773,80.29773990225483,0.812006505174605,769
15000,-42996.74145197848,22414.258522861808,-20582.48292911667,315.11579884057085,80.88457825961663,0.806115189748143,770
16000,-42626.28004270748,22231.540024068734,-20394.74001863875,312.5470105109724,80.2700596609738,0.812286516626944,770
17000,-43249.76590716993,22143.796967094528,-21105.968940075403,311.3134553852055,79.75667976730065,0.81751506383772,771
18000,-43016.35049862333,22272.8610714953,-20743.489427128032,313.12793157313786,80.17672760227057,0.8132320824428718,773
19000,-43042.40831904221,22454.47222752413,-20587.93609151808,315.68115208016525,79.79324643725462,0.817140423064766,773
20000,-43153.82969342478,22757.116173789083,-20396.713519635694,319.93593877294256,80.28468744852397,0.8121385188583444,774
21000,-42359.70092128642,22067.410393971266,-20292.290527315155,310.2395578933086,81.09056242401523,0.8040675166428431,775
22000,-43086.09016423568,22118.53925894217,-20967.550905293505,310.95836432238076,79.87392189674294,0.8163150826090607,765
23000,-42897.93202915351,22101.91403963827,-20796.01798951524,310.7246350086716,81.32023630169115,0.8017965775401149,766
24000,-42855.011660263204,21959.01439584838,-20895.997264414826,308.7156488376164,80.19632449016252,0.8130333598947863,767
25000,-43367.34202872077,22563.234540184036,-20804.107488536734,317.21021104959834,79.29316556623435,0.8222939100216055,768
26000,-43325.710466833756,22531.143764028096,-20794.56670280566,316.75905579262303,79.93635869140056,0.8156774741662551,769
27000,-43291.42111789278,22267.08503983686,-21024.33607805592,313.04672795766595,79.83795302244364,0.8166828517399494,770
28000,-42962.60739064624,21886.345630247448,-21076.261760398793,307.69401896305516,81.43422448842317,0.8006742565678715,771
29000,-43064.962094757764,22282.75802150345,-20782.204073254314,313.26707002845296,80.74336488821184,0.8075250175877746,771
30000,-42657.07723522949,22311.29245375911,-20345.78478147038,313.6682276400479,79.83261213043149,0.8167374887460915,772
31000,-42579.422322025406,22115.36724861916,-20464.055073406245,310.9137699153944,79.53318025078399,0.8198123971134256,772
32000,-43153.29695416693,22524.713926448716,-20628.583027718214,316.66866050235836,79.82173730927231,0.8168487601168173,766
33000,-42603.10830217495,22112.703547110505,-20490.404755064446,310.87632168002597,80.69542224635669,0.8080047831262596,766
34000,-43004.59811167457,22390.182241174436,-20614.415870500132,314.7773171223695,81.57767491225195,0.7992663093374927,767
35000,-42564.88979987512,22541.917528856102,-20022.972271019018,316.9105211425401,80.41164207492123,0.8108563072334604,767
36000,-42923.16927013983,22226.5341578152,-20696.635112324628,312.47663443577176,80.36733667453612,0.8113033210929871,768
37000,-42715.91906286936,22704.22113624012,-20011.69792662924,319.19230221700025,80.59285019337223,0.8090331461786602,728
38000,-42464.15676444539,22440.54348737877,-20023.61327706662,315.48533181364735,80.15209804448112,0.813481976669716,729
39000,-42886.213918238296,22254.30680654471,-20631.907111693585,312.8670823455874,79.8949902748283,0.8160998196152481,731
40000,-43247.07902684712,22131.292346500468,-21115.78668034665,311.13765641761194,80.02886625259147,0.8147346102049524,732
41000,-43410.594228012196,22554.27210355972,-20856.322124452476,317.0842106568774,80.0853535001984,0.8141599468782748,733
42000,-42897.81949430762,22289.852472964114,-20607.96702134351,313.3668089396055,80.46299374284624,0.8103388168706606,729
43000,-42715.40824265056,22472.20907147798,-20243.199171172582,315.9305094142804,79.66038127070686,0.8185033276438246,730
44000,-43175.8726367715,22431.07145424175,-20744.801182529747,315.3521671459171,79.14082224224873,0.8238767971334221,731
45000,-43154.45920580134,22588.426559890766,-20566.03264591057,317.564378616917,79.56932647272497,0.8194399782157215,732
46000,-43233.91017353174,22598.85926097936,-20635.05091255238,317.7110490470026,79.86829103840533,0.8163726342923291,733
47000,-42943.765677162446,22501.73628817175,-20442.029388990697,316.3456243049427,79.46579724138839,0.8205075568975717,734
48000,-43450.02306149603,22711.500746474456,-20738.522315021575,319.2946442236252,79.31164705496207,0.8221022961011633,733
49000,-42612.261969091924,21979.614643883117,-20632.647325208807,309.00526196977336,80.39964601372566,0.8109772913716334,734
50000,-43324.38763812921,22489.552441811156,-20834.83519631805,316.1743350126847,80.27170012842869,0.8122699163856081,735
51000,-43267.03989114266,22616.595798739138,-20650.444092403523,317.9604020764208,80.29355936011434,0.8120487828795703,736
52000,-43853.25723654989,22060.884016967848,-21792.373219582045,310.147805382251,79.978233388708,0.8152504048764746,733
53000,-43645.66364044289,22269.52327231713,-21376.140368125758,313.0810063869522,79.33620185345633,0.821847852911915,734
54000,-43160.2596792164,22546.149333512985,-20614.11034570341,316.97001490199824,79.77177929759418,0.8173603212259778,734
55000,-43611.886466996046,22523.134409786246,-21088.7520572098,316.6464545188605,79.458647832926,0.8205813832692848,735
56000,-43260.63540029334,22101.049543645437,-21159.5858566479,310.71248130101725,79.69237828155707,0.8181746932070029,736
57000,-42699.396168800595,22046.302179042093,-20653.0939897585,309.94280339649043,79.9013617767465,0.8160347421065488,736
58000,-42802.81643319482,22088.791269584246,-20714.025163610575,310.5401456505089,80.78751572622656,0.8070837005609562,737
59000,-43504.67518881458,22511.879585157,-20992.79560365758,316.4882260835884,79.22114964144257,0.8230414156643396,738
60000,-43524.21902250213,22460.27603568502,-21063.942986817114,315.76274619772533,79.33327682228642,0.8218781545795504,739
61000,-43387.809309337375,23061.30045617195,-20326.508853165426,324.21238062088753,79.68355376880108,0.8182653015279845,739
62000,-42898.314723085525,22227.730986679475,-20670.58373640605,312.49346031842396,79.57856560860118,0.8193448405710149,736
63000,-43159.95201338845,22458.80446578516,-20701.14754760329,315.74205780760656,79.26404198004764,0.8225960413154569,737
64000,-43295.48431259903,22380.153847586258,-20915.330465012772,314.6363307384835,80.5382203355752,0.8095819212266395,738
65000,-43053.910106296564,22616.33916032638,-20437.570945970183,317.95679406867134,79.89880150984293,0.8160608910187088,738
66000,-42372.00357654062,22120.982728736923,-20251.0208478037,310.9927163816082,80.6324495715891,0.8086358221519719,739
67000,-42474.31481069341,22170.07116302407,-20304.24364766934,311.68283696571984,80.33624295351102,0.8116173317836215,740
68000,-43911.1496814187,22238.529984643195,-21672.619696775502,312.64528041394686,79.08546144828237,0.8244535210063629,740
69000,-43306.62567871821,22676.633724122654,-20629.991954595553,318.8044584969649,79.01662555119024,0.8251717495732419,740
70000,-43166.01694976902,22668.65438087789,-20497.36256889113,318.6922791394264,79.72027186069995,0.8178884194647664,741
71000,-42824.89349761227,22353.553364703705,-20471.340132908565,314.2623619808495,79.80779248641454,0.8169914881751501,742
72000,-43323.73239297615,21977.495029387726,-21346.23736358842,308.9754629017262,80.00181278204465,0.8150101214466876,739
73000,-43885.6974740992,22310.446042813557,-21575.251431285644,313.656328185021,79.74900898280397,0.8175936978164674,740
74000,-42836.91284163145,22471.557044748894,-20365.355796882555,315.9213427526488,80.71741467095227,0.8077846325634819,740
75000,-43276.47822352554,22397.823734671212,-20878.65448885433,314.8847467446841,79.82064471581701,0.8168599412293283,741
76000,-42411.95162347818,22776.02318075739,-19635.928442720786,320.2017471019768,81.58464822166131,0.7991979934055499,741
77000,-42652.76187183993,22528.723856336695,-20124.038015503236,316.72503498642425,80.65460588878888,0.8084136849091293,742
78000,-42776.71329070203,22132.87356298724,-20643.83972771479,311.1598862984648,81.24022299744188,0.8025862651005092,742
79000,-43118.159850559634,22307.87552335413,-20810.284327205503,313.620189970051,79.64106240392833,0.8187018754314513,743
80000,-42481.403507935815,22119.92923625965,-20361.474271676165,310.97790562517787,81.04484426693591,0.8045210986733938,743
81000,-43610.401669394254,22568.773245564582,-21041.628423829672,317.2880781612297,79.03002371110426,0.8250318561183477,744
82000,-42584.800440320425,22522.45633852471,-20062.344101795716,316.6369217044231,80.53564220975399,0.8096078377525184,742
83000,-42984.63422688894,22313.618744081352,-20671.01548280759,313.70093230580704,79.78881333184687,0.8171858237854575,742
84000,-42979.5547317446,21929.40021734874,-21050.154514395865,308.2993113752193,80.81861249589005,0.8067731570467778,743
85000,-43663.35882126173,22284.944328203837,-21378.414493057895,313.2978067035787,79.6036835748301,0.8190863063536133,743
86000,-43647.06861323418,22423.78472176308,-21223.2838914711,315.2497250096488,80.03791112243741,0.8146425392300239,744
87000,-43545.90084412013,22461.080272239582,-21084.820571880548,315.7740527347713,79.73035714187927,0.8177849628269274,744
88000,-43416.29414277678,22556.213608611477,-20860.080534165303,317.11150573401386,78.88582340190301,0.8265399832269035,745
89000,-43123.40853417388,21978.31432015545,-21145.094214018434,308.98698108174943,79.8594018977661,0.8164635046343025,745
90000,-43132.41086803164,22447.846111361105,-20684.564756670537,315.58799736412624,79.7011621828253,0.818084521802616,745
91000,-43618.766857981274,22173.524916466675,-21445.2419415146,311.7313923205158,79.5373079385706,0.8197698519266876,746
92000,-43469.78439985859,22233.070873947538,-21236.71352591105,312.56853230175454,79.40123264699979,0.8211747472652502,744
93000,-43510.62245734857,22306.424555777296,-21204.19790157127,313.5997912222361,79.82277332378642,0.8168381582905955,744
94000,-43153.985054152174,21958.905397792994,-21195.07965635918,308.7141164644059,80.34187263720747,0.8115604604572444,745
95000,-43137.454148769146,22597.709712672302,-20539.744436096844,317.6948878684958,79.8658579748986,0.8163975045750099,745
96000,-43034.239179082244,22631.797750509937,-20402.441428572307,318.17412206949155,79.72813877073165,0.8178077170338418,745
97000,-42822.03432790103,22455.10123377388,-20366.933094127147,315.68999510330895,79.67432844581704,0.8183600467469336,746
98000,-42711.21894709868,22349.065129238952,-20362.153817859726,314.199263132301,79.98842199549684,0.8151465615251182,746
99000,-43188.0354023714,22273.61559858871,-20914.419803782694,313.13853925875657,79.7596189651295,0.8174849378349649,746
100000,-42895.386093315086,21796.40564634917,-21098.980446965918,306.42957785540455,80.65009746630956,0.8084588760563707,746
101000,-43205.15027030939,21966.887605239008,-21238.26266507038,308.82633608894963,79.45853501283312,0.8205825483809731,747
102000,-43065.35108070311,22511.30056449115,-20554.050516211963,316.4800857938047,79.78060964899171,0.8172698533931724,745
103000,-43358.31855827622,21743.54009822169,-21614.778460054535,305.68635588300054,80.05039375449144,0.8145155082112389,745
104000,-43008.30002650383,22162.312601466212,-20845.987425037616,311.57376151623913,80.60298712676531,0.808931399141634,745
105000,-42566.782325239095,22401.280724710774,-20165.50160052832,314.9333476018924,80.68401398057968,0.8081190304580449,746
106000,-42877.72475635339,22153.073319881463,-20724.651436471926,311.4438690375599,80.5453722839504,0.8095100351835072,746
107000,-43136.443998260016,22324.18576784043,-20812.258230419586,313.849491140792,80.12568381495575,0.8137501491036153,746
108000,-43200.419089250616,22831.371253928788,-20369.047835321828,320.97987020044565,80.53087283058836,0.8096557861556337,747
109000,-42779.3655024427,21960.370435049987,-20818.995067392712,308.73471301392357,80.50681734042342,0.8098977118390015,747
110000,-42691.41810516096,22101.066233743466,-20590.351871417497,310.7127159424428,80.73846529379814,0.8075740220499069,747
111000,-43066.50820962174,22173.858733547142,-20892.649476074595,311.73608536159367,80.48744159667893,0.8100926785345821,747
112000,-43421.947812792205,22284.06993407515,-21137.877878717056,313.28551384079753,80.38337384015549,0.8111414591916221,746
113000,-43335.92559456965,22440.54090370541,-20895.38469086424,315.48529549050534,80.35335362217263,0.8114445037108883,746
114000,-43518.304965924035,22226.08275561947,-21292.222210304564,312.47028829840747,79.79309101945083,0.8171420146583278,746
115000,-43551.88803713504,21943.348543384665,-21608.539493750373,308.4954069943011,79.35510220084615,0.8216521098595995,746
116000,-43641.053228441975,22474.2236938339,-21166.829534608074,315.95883242716974,79.99321895288276,0.8150976795902478,746
117000,-43313.778593336814,22173.477374238533,-21140.30121909828,311.73072393761186,79.43253326561789,0.8208511609898758,746
118000,-42844.71869118299,22179.65419757319,-20665.064493609803,311.81756217129305,80.10441017879424,0.8139662598590627,747
