#"Step","Potential Energy (kJ/mole)","Kinetic Energy (kJ/mole)","Total Energy (kJ/mole)","Temperature (K)","Box Volume (nm^3)","Density (g/mL)","Speed (ns/day)"
5000,-50227.243060878245,7935.775946777338,-42291.46711410091,318.1514874034431,30.189437606233344,0.9909144284164243,0
10000,-50835.17690430151,7963.674573141565,-42871.50233115994,319.26996523520404,30.313124123735783,0.9868712042903507,740
15000,-50564.11001407099,7837.330012837457,-42726.780001233536,314.2047126303331,30.324838217091976,0.9864899886896332,742
20000,-50602.95814451878,7583.900603767313,-43019.05754075147,304.04452867501556,29.92851063920527,0.9995535584923578,741
25000,-50517.833540909225,7859.797204572574,-42658.03633633665,315.10543998405944,30.206600113469015,0.9903514198029508,738
30000,-50613.42557851598,7581.272976095346,-43032.15260242063,303.93918501892125,30.366940265706596,0.9851222760028021,738
35000,-50893.187558395904,7758.165303413933,-43135.022254981974,311.03093728411966,30.31413476688862,0.9868383029843093,739
40000,-50285.485864977,7780.546865127476,-42504.938999849524,311.92823166306033,30.235473987342324,0.9894056670756209,739
45000,-50641.221715360414,8048.670342879267,-42592.551372481146,322.67751236687826,30.316475439453527,0.9867621112335101,739
50000,-50760.558165514376,7832.268545034396,-42928.289620479976,314.0017944127841,30.512419298652173,0.9804253480193706,739
55000,-50444.560741121066,7548.44497821158,-42896.11576290949,302.62308481331524,29.99819295810837,0.9972317116424205,739
60000,-50698.356803985895,7865.573659060771,-42832.783144925124,315.3370225790903,29.868866175490922,1.0015495443995486,715
65000,-51060.17803804134,7916.036698093601,-43144.14133994774,317.3601254281208,29.994723351794327,0.9973470653132213,717
70000,-50469.00324801344,7854.191012986146,-42614.81223502729,314.8806833624193,29.919796002201725,0.9998446950504822,718
75000,-50647.109904674,7779.589061222408,-42867.52084345159,311.88983255261644,30.235337981683468,0.9894101176549301,720
80000,-50748.06576318212,7616.8845027898315,-43131.18126039229,305.3668790796588,30.333527263244825,0.9862074083959976,722
85000,-50439.35451013665,7776.596189466792,-42662.758320669855,311.7698459744868,30.96005210954729,0.9662499663742152,723
90000,-50773.616182462545,7791.991903438049,-42981.624279024494,312.38707223344926,29.867090029979575,1.0016091048631186,724
95000,-50483.152580669965,7660.836780053033,-42822.31580061693,307.1289603783042,30.525794809638374,0.9799957542906779,725
100000,-50323.78282235144,7936.801723338649,-42386.98109901279,318.19261159103536,30.933579667377163,0.9670768669990951,725
#"Step","Potential Energy (kJ/mole)","Kinetic Energy (kJ/mole)","Total Energy (kJ/mole)","Temperature (K)","Box Volume (nm^3)","Density (g/mL)","Speed (ns/day)"
105000,-50451.74474226078,7813.59801930917,-42638.14672295161,313.2532783798312,30.308047294061144,0.9870365127632583,0
110000,-50753.878628943814,7793.252440144614,-42960.6261887992,312.43760813955475,30.141518498759908,0.9924897881646141,690
115000,-50494.43713117449,7746.6191040984295,-42747.818027076064,310.5680410896302,30.01195608291432,0.9967743930834482,717
120000,-50672.217381680966,7715.573031349062,-42956.6443503319,309.3233796614988,30.049690323284175,0.9955227154741788,725
125000,-50676.96389505337,7639.607386792008,-43037.356508261364,306.2778573370936,30.21438302779963,0.9900963154623978,729
130000,-50574.14472933218,7441.0602501780595,-43133.084479154124,298.31794676791054,29.956438829156042,0.9986216813154094,732
135000,-50765.86627683614,7929.310588175778,-42836.55568866036,317.89228610170807,30.354641264996864,0.98552142483365,734
140000,-50449.850708452286,8124.824620943841,-42325.02608750844,325.7305971566799,29.960432762775635,0.998488558114625,735
145000,-50392.271917006,7915.895402058719,-42476.37651494728,317.354460759163,30.410189189382482,0.9837212495948132,736
150000,-50813.01974901941,8034.730793556392,-42778.28895546302,322.1186648917795,30.33324544100663,0.9862165711207613,737
155000,-51029.1596994783,7945.499034395682,-43083.66066508262,318.54129361882485,29.82276556149485,1.0030977592640986,737
160000,-50500.67092015105,7763.923493482559,-42736.747426668495,311.26178764423213,29.999531355300963,0.9971872212099728,735
165000,-50704.41880281409,7922.317792025439,-42782.101010788654,317.61193941459635,30.222273249616713,0.9898378279725667,736
170000,-50846.178767364705,7830.391805124951,-43015.786962239756,313.9265544365469,30.16624047349971,0.9916764184146093,736
175000,-50562.44622075267,7811.702977559462,-42750.7432431932,313.17730466845063,30.10794962301884,0.9935963652245049,735
180000,-50385.462381822756,7795.005685297182,-42590.45669652557,312.5078971140436,29.781046091478704,1.0045029720548897,735
185000,-50153.63357324642,7828.864061980375,-42324.769511266044,313.86530601458065,30.113912167182793,0.9933996334888238,735
190000,-50433.85941434908,7926.279713522834,-42507.579700826245,317.77077595759175,30.230200040620584,0.9895782783308339,736
195000,-50592.35924429132,7763.471681127106,-42828.887563164215,311.24367413222285,30.417590122710205,0.9834818994243382,736
200000,-50583.24496249785,7920.297184305751,-42662.947778192094,317.5309316649083,30.532611538810567,0.9797769598505623,737
#"Step","Potential Energy (kJ/mole)","Kinetic Energy (kJ/mole)","Total Energy (kJ/mole)","Temperature (K)","Box Volume (nm^3)","Density (g/mL)","Speed (ns/day)"
205000,-50661.4482867372,7667.303361848018,-42994.14492488918,307.3882107188239,30.33825588248783,0.9860536949014911,0
210000,-50474.9516704937,7954.638270190038,-42520.31340030366,318.9076927562508,29.977741180041768,0.9979120551521267,746
215000,-50682.666760983295,7892.179295635988,-42790.48746534731,316.4036634351944,30.004333358407347,0.997027627724702,746
220000,-50615.52847652277,7704.131168347482,-42911.397308175285,308.8646663917401,30.31147460911605,0.9869249086547957,700
225000,-50767.88746100408,7939.814409080165,-42828.073051923915,318.3133925274139,30.29624582767282,0.9874209986264798,712
