#"Step","Potential Energy (kJ/mole)","Kinetic Energy (kJ/mole)","Total Energy (kJ/mole)","Temperature (K)","Box Volume (nm^3)","Density (g/mL)","Speed (ns/day)"
5000,-66222.03677228559,42353.84466025746,-23868.192112028126,304.11920253151953,123.10138717537345,1.0065320549896914,0
10000,-65547.72938977892,42493.61478240979,-23054.114607369127,305.12281338261624,122.89239823769246,1.0082437480474449,536
15000,-66670.7346326363,41939.100361109784,-24731.63427152652,301.1411563465024,122.6284841372271,1.0104136333207392,539
20000,-65897.58478426677,42535.560551225586,-23362.024233041186,305.4240024213956,122.97051915276019,1.00760322928936,540
25000,-66839.96980291221,42371.2077756044,-24468.762027307806,304.2438773239765,122.3308144864895,1.0128722899935787,540
30000,-66520.39081554662,42610.53960735035,-23909.85120819627,305.9623849682019,122.39595982541543,1.0123331879781654,539
35000,-66597.8370218837,42070.50620692212,-24527.330814961577,302.08470802066546,122.75432762664317,1.0093777922238991,539
40000,-66637.10260693345,41978.99072937868,-24658.111877554766,301.42758670681417,122.22675587965296,1.0137346059295742,539
45000,-66799.1299744182,42531.11665266049,-24268.013321757717,305.392093278351,122.23765794760047,1.013644193500703,539
50000,-66958.36537277361,41540.27627190716,-25418.089100866448,298.27742425956694,122.78732666761832,1.0091065223784765,540
55000,-67683.35177317879,42501.90410823439,-25181.447664944397,305.1823343819381,122.45967891112329,1.011806443618363,540
60000,-66658.65700514044,42088.439510427816,-24570.217494712626,302.213477014476,122.42068204442783,1.0121287525644038,535
65000,-66071.35909238434,42544.58777634227,-23526.771316042075,305.48882186165133,122.39994976485406,1.0123001883885456,536
70000,-67223.11577195162,42097.55089300507,-25125.56487894655,302.2789007422528,122.36817718710353,1.0125630294897356,536
75000,-66046.51360550057,42392.01171443664,-23654.501891063934,304.3932587399477,123.19356044395352,1.0057789689590202,536
80000,-66830.27891227743,42255.438398683844,-24574.840513593583,303.4126023625398,122.66263191638302,1.0101323465012109,536
85000,-66457.20688530919,42064.080775392824,-24393.126109916368,302.038570600833,122.1946187701043,1.0140012175071704,536
90000,-67350.41370384768,42449.79280346882,-24900.620900378854,304.8081523312811,122.69613403837886,1.0098565303365885,536
95000,-67079.39527742297,42544.87432133497,-24534.520956087996,305.4908793805228,122.80682347553554,1.0089463166547388,537
100000,-66901.17400611797,42043.541875877156,-24857.632130240818,301.89109228353533,122.66971902872514,1.010073987180942,537
#"Step","Potential Energy (kJ/mole)","Kinetic Energy (kJ/mole)","Total Energy (kJ/mole)","Temperature (K)","Box Volume (nm^3)","Density (g/mL)","Speed (ns/day)"
105000,-66701.5760323453,42574.801344681,-24126.7746876643,305.70576854931363,122.25405502639302,1.013508240515709,0
110000,-66246.76566878543,42350.89374927619,-23895.87191950924,304.0980136949082,122.71734202183197,1.0096820071580994,542
115000,-66600.91640549316,42419.37627394281,-24181.540131550348,304.5897482931725,122.45063826113756,1.0118811462743877,539
120000,-66550.97064887441,41775.88208161574,-24775.088567258674,299.9691774294415,122.33495340238312,1.0128380218379724,537
125000,-66670.28549814562,42150.43226342565,-24519.853234719965,302.658612202454,122.67635209532202,1.0100193728407671,537
130000,-66354.5236120288,42222.225926421095,-24132.297685607708,303.1741222278633,122.91893678870368,1.008026065330377,537
135000,-67069.25405403064,41981.24565803025,-25088.008396000383,301.4437780846875,122.64087645677833,1.0103115354804044,538
140000,-67020.27304818144,42227.5806637013,-24792.692384480135,303.21257159283795,122.6111177342701,1.0105567463649212,537
145000,-66857.77903012768,42308.946830303554,-24548.83219982413,303.7968163974977,122.2354984200904,1.013662101494286,536
150000,-66902.8719732631,42579.074058017155,-24323.797915245945,305.7364485072457,122.64458089399874,1.0102810193693055,537
155000,-66689.1581157822,42616.142003473804,-24073.01611230839,306.0026126324198,122.59525164687895,1.0106875310522248,537
160000,-67965.92518622079,42158.04212183206,-25807.883064388727,302.7132543273544,122.28159647810632,1.013279968322091,533
