#"Step","Potential Energy (kJ/mole)","Kinetic Energy (kJ/mole)","Total Energy (kJ/mole)","Temperature (K)","Box Volume (nm^3)","Density (g/mL)","Speed (ns/day)"
5000,147892.1316947512,58692.24815694713,206584.37985169835,300.3853152590693,163.5993113633279,1.047144718122968,0
10000,148246.36568703817,59138.03777397964,207384.40346101782,302.66685428434994,163.20269414222452,1.049689502266256,462
15000,147994.38028372976,58751.35230116047,206745.7325848902,300.68780864704047,163.8137013992573,1.0457742747972631,462
20000,148625.4314853131,59030.84394483034,207656.27543014346,302.1182392086974,163.0945980444517,1.050385217148469,463
25000,148564.23036317911,59657.39322488328,208221.6235880624,305.32490122836936,164.15886625830686,1.0435754016057897,463
30000,147969.6140286267,59187.44216111036,207157.05618973705,302.919704581782,163.75050810177243,1.046177851712018,463
35000,148113.72221782326,58943.19189541133,207056.91411323458,301.6696384253805,163.94776625032063,1.0449191147935426,462
40000,147678.93874413602,58800.25392531228,206479.1926694483,300.9380858173448,163.26705720089413,1.049275694189002,461
45000,147963.8352368361,58041.946538599164,206005.78177543526,297.05708942388605,163.89556586551916,1.045251919281514,462
50000,147994.86813291337,59144.61900277688,207139.48713569026,302.70053683271243,163.31021579826339,1.0489983982036069,462
55000,147940.79003015324,59095.22499519638,207036.01502534962,302.44773965753353,163.75886005963142,1.0461244950061437,462
60000,147833.80057846033,59464.51298206751,207298.31356052784,304.33774543923465,163.2550239186445,1.049353034722131,458
65000,147787.57575936476,59227.398511543135,207014.9742709079,303.1242000866953,163.82329854015515,1.0457130109651218,458
70000,148671.117991969,59342.8861635263,208014.0041554953,303.71526271998766,163.586438592078,1.0472271189291593,458
75000,148423.24448189454,59981.811526287354,208405.05600818188,306.98526519129825,163.559432250074,1.0474000332841469,458
80000,147636.63002941257,59839.053063527674,207475.68309294025,306.2546312968989,163.00435526573418,1.0509667333942452,458
85000,148142.44739086356,59458.69888981595,207601.1462806795,304.3079890746589,163.89629628330985,1.0452472610273926,459
90000,148227.0952477546,59121.06353871448,207348.15878646908,302.5799806141206,163.55906893559902,1.0474023598784206,459
95000,148670.94818942237,58793.81624329448,207464.76443271685,300.90513793745987,164.18929555422855,1.0433819951805723,459
100000,148914.0486301782,59262.3002596806,208176.3488898588,303.3028262757847,163.19870344042593,1.0497151703487613,459
#"Step","Potential Energy (kJ/mole)","Kinetic Energy (kJ/mole)","Total Energy (kJ/mole)","Temperature (K)","Box Volume (nm^3)","Density (g/mL)","Speed (ns/day)"
105000,148009.01371741632,58778.51960636399,206787.5333237803,300.8268501694656,163.93032519404855,1.0450302869824546,0
110000,148122.26838629134,58974.983282312765,207097.2516686041,301.8323458710278,163.59883463196923,1.0471477695305489,457
115000,147702.74171282747,59127.41632818708,206830.15804101454,302.612494016289,163.28580405548834,1.049155226773099,458
120000,148401.43016109534,58479.88032841406,206881.3104895094,299.29842254107,163.5834419611192,1.0472463027363212,461
125000,148225.79561215034,59473.238500956504,207699.03411310684,304.3824024054368,163.24821039484738,1.0493968317834057,461
130000,148078.4486242534,59189.543565142725,207267.99218939611,302.9304595099466,163.7266182460339,1.0463305027483736,461
135000,147614.36841271294,59695.46884235359,207309.83725506652,305.5197711935975,163.6300161318702,1.0469482240018995,460
140000,148083.45450235985,59578.084224987884,207661.53872734774,304.9189999435395,164.19437333471944,1.0433497281507582,461
145000,148443.50533279893,59273.82492691463,207717.33025971358,303.3618092063941,163.39519970746198,1.0484528008740526,451
150000,148449.90420801984,59641.27902149052,208091.18322951035,305.24242917765935,163.42864809252333,1.0482382176084404,452
155000,147924.83463984006,59126.001827007174,207050.83646684722,302.60525463807124,163.47964799501878,1.0479112041389003,453
160000,148710.820682546,59052.30512132322,207763.12580386922,302.2280769209862,163.70900122976556,1.0464431002314105,450
165000,147757.97009788582,59908.06963937564,207666.03973726145,306.60785623792947,163.48376033351656,1.0478848445446614,451
170000,148026.56584041181,59579.93690085129,207606.5027412631,304.92848188776173,163.76439996205428,1.0460891061937654,452
175000,147237.4533304508,58830.91436372869,206068.3676941795,301.09500509968456,163.39903972573302,1.0484281613295459,453
180000,148401.4015019721,59161.90257346059,207563.3040754327,302.78899367312425,163.87725762309333,1.0453686940299558,453
185000,147895.28973438137,59691.78192057758,207587.07165495894,305.5009016291354,163.2946154842779,1.0490986140272196,446
190000,148135.04637808027,59097.839905407,207232.88628348726,302.4611226962253,163.25251614143863,1.0493691541895889,446
195000,148095.87483450118,59552.25674245645,207648.13157695765,304.78681559677864,163.47723353749154,1.047926681138602,447
200000,148562.06453059253,59229.15561262963,207791.22014322216,303.1331928818323,164.28917241018115,1.0427476885387688,448
#"Step","Potential Energy (kJ/mole)","Kinetic Energy (kJ/mole)","Total Energy (kJ/mole)","Temperature (K)","Box Volume (nm^3)","Density (g/mL)","Speed (ns/day)"
205000,149177.48813033907,59506.5099102854,208683.9980406245,304.5526845652485,163.98224311476784,1.0446994231123292,0
210000,147891.71728661424,59108.6980094466,207000.41529606085,302.51669417469935,163.20897138186902,1.0496491297762989,466
215000,148485.10864010174,59405.94334737877,207891.05198748052,304.03798765634076,163.3633516607579,1.048657199066363,455
220000,147816.4005082217,59758.5031671888,207574.9036754105,305.8423791381276,163.62991649176996,1.0469488615260654,455
225000,148609.79260998277,59035.6388788588,207645.43148884157,302.14277954945817,163.28316748046075,1.049172167750627,457
230000,148353.87935017457,58806.95484350683,207160.8341936814,300.9723809327579,163.74810594672215,1.0461931989515811,458
235000,148266.4831645477,58605.86689122041,206872.35005576813,299.9432183118129,164.54138365042337,1.041149350892935,458
240000,148686.94755183312,59290.63313369167,207977.5806855248,303.4478331473779,164.3120607543585,1.0426024358538726,459
