#"Step","Potential Energy (kJ/mole)","Kinetic Energy (kJ/mole)","Total Energy (kJ/mole)","Temperature (K)","Box Volume (nm^3)","Density (g/mL)","Speed (ns/day)"
5000,17635.333877401426,49033.61967266636,66668.95355006779,294.86944571504625,163.32301807857903,0.865717787946018,0
10000,17490.535005583224,49541.782964223064,67032.31796980629,297.9253455061356,162.48045714736398,0.8702070662160788,500
15000,18507.030421147967,49896.51147383527,68403.54189498324,300.05854716872847,164.861928134473,0.8576367117114264,499
20000,18381.270394313615,49361.84016680427,67743.11056111788,296.8432383052089,164.58584394511524,0.8590753526700939,500
25000,18990.646466694452,48847.0115254154,67837.65799210986,293.7472556480446,164.8162387479935,0.8578744607067804,500
30000,18587.380792006763,49808.04534848214,68395.42614048891,299.52654570684217,164.5768798593926,0.8591221443282547,499
35000,19063.53843827857,49176.51229952012,68240.0507377987,295.72874735254345,163.8130060294936,0.8631283031714719,499
40000,17319.901433763473,49737.63073784466,67057.53217160812,299.1030991543028,163.16223110619586,0.8665709029170401,499
45000,18439.66432108282,49426.20128152771,67865.86560261053,297.2302814472571,164.22640189545223,0.8609556094498491,466
50000,18743.542719402147,49567.27980084304,68310.82252024519,298.0786737354569,163.33453073568984,0.865656767707355,470
55000,18871.830003633426,49132.896281235364,68004.72628486878,295.4664572907087,163.67410810226102,0.8638607753604842,472
60000,18107.237168655818,49660.71083292757,67767.9480015834,298.64053224860083,162.3763981964055,0.8707647386083287,471
65000,18744.804906480393,49051.93667761683,67796.74158409722,294.9795971811824,164.50371011069788,0.8595042740161277,473
70000,18496.20521995335,49699.635679428844,68195.8408993822,298.87461139652004,164.02400498795612,0.8620179829290044,475
75000,18487.78022024088,48885.859858881544,67373.64007912242,293.9808746758175,164.71160416351483,0.8584194334680306,477
80000,18248.216774662433,49515.57335766385,67763.79013232628,297.7677309508547,163.8876652167853,0.8627351042229239,478
85000,18046.25990415964,49146.25319076174,67192.51309492138,295.54678063895017,164.38794440289263,0.8601095563621326,479
90000,18899.14048843694,49417.12018735547,68316.26067579241,297.1756712181341,163.8437995359104,0.8629660831361852,480
95000,18244.59243415817,49517.4229360672,67762.01537022537,297.778853608375,164.70203805953392,0.8584692915612063,481
100000,17643.782955389266,49921.51836110078,67565.30131649005,300.20892902991403,163.03510601221032,0.867246603446656,482
#"Step","Potential Energy (kJ/mole)","Kinetic Energy (kJ/mole)","Total Energy (kJ/mole)","Temperature (K)","Box Volume (nm^3)","Density (g/mL)","Speed (ns/day)"
105000,18625.650448084663,49237.15317268468,67862.80362076935,296.09341838391083,164.64377435252473,0.858773084422349,0
110000,18692.775341589964,49572.72887616589,68265.50421775586,298.1114423915511,164.9296012407546,0.857284810415928,497
115000,18125.71843294712,49382.89386120041,67508.61229414753,296.9698471755776,163.98787447259946,0.8622079064466432,498
120000,18127.56454072171,50134.23902134182,68261.80356206352,301.4881497685857,164.86966376658046,0.8575964716700987,496
125000,18485.686048464733,49038.34060141936,67524.0266498841,294.89783557600185,164.12875823181642,0.8614678101198604,497
130000,19099.29383720053,49435.34427262988,68534.63810983041,297.28526390085676,165.11812696545033,0.8563059945637587,497
135000,18712.968645095185,49147.832283397875,67860.80092849306,295.55627669845916,165.08166194141185,0.8564951446989634,487
140000,18391.182484262827,49129.34320445436,67520.52568871719,295.44509044510374,164.08195781687834,0.8617135230032622,489
145000,18667.47560312212,48744.45289536506,67411.92849848718,293.1305072497391,164.3251931010796,0.8604380087031585,490
150000,19045.614634209196,49553.21805260143,68598.83268681062,297.994111756605,164.5155245068601,0.8594425502120868,478
155000,18343.820872751647,49966.17203309022,68309.99290584186,300.47745914448774,163.70130625728396,0.8637172492040737,480
160000,18281.75953839111,49371.31332694007,67653.07286533118,296.9002062691704,163.80103611535688,0.8631913770806666,478
165000,18586.27520671324,49050.26920426877,67636.54441098201,294.96956963385526,164.7076689690743,0.8584399428189514,479
170000,17716.513749797537,49657.68830186603,67374.20205166357,298.6223559021527,163.93381793505057,0.8624922161434273,481
175000,18395.925349939702,49692.079809739385,68088.00515967909,298.8291732844227,164.5456726055538,0.8592850829361929,482
180000,18415.313107838214,49493.43038068385,67908.74348852207,297.6345715514026,164.66838914789219,0.8586447141634942,483
185000,18136.742362003337,49103.178026878886,67239.92038888222,295.28774306874806,163.92861868010107,0.8625195714457523,484
190000,18013.715922081086,49299.31947619419,67313.03539827527,296.46726277028034,163.64991320031717,0.8639884932818949,485
195000,18642.933357907576,49719.26001030098,68362.19336820857,298.99262462102655,163.61951695207784,0.8641489998596366,486
200000,18130.390371463232,48950.80105255873,67081.19142402196,294.3714061909596,162.70845373498557,0.868987681254406,486
#"Step","Potential Energy (kJ/mole)","Kinetic Energy (kJ/mole)","Total Energy (kJ/mole)","Temperature (K)","Box Volume (nm^3)","Density (g/mL)","Speed (ns/day)"
205000,19130.734738595755,49875.12965428571,69005.86439288146,299.92996507911226,165.11966743917856,0.8562980057099266,0
210000,18299.470649698545,49823.54547726561,68123.01612696415,299.6197575564549,164.95880850562193,0.8571330213435445,395
215000,18968.36250444362,49458.22601702347,68426.58852146709,297.4228659651419,164.81901686815198,0.8578600007350005,440
220000,18769.939199703338,49283.0099330867,68052.94913279003,296.36918341231996,163.99214811939285,0.862185437248594,458
225000,18371.47585584852,49663.46663215235,68034.94248800087,298.65710457174026,164.2266437488112,0.8609543415374001,455
230000,18762.535630030383,49286.99543510934,68049.53106513972,296.3931506980344,164.5867789961457,0.8590704720879556,463
235000,17571.52822736968,50368.48647567593,67940.0147030456,302.89682441836203,164.30018146173646,0.8605689943476011,467
240000,18626.39127052357,49631.36349612464,68257.75476664821,298.4640485830248,164.82795275236455,0.8578134932251444,471
245000,18130.065358958178,49530.98360324459,67661.04896220277,297.86040227724374,163.07493964540262,0.8670347647474416,474
