#"Step","Potential Energy (kJ/mole)","Kinetic Energy (kJ/mole)","Total Energy (kJ/mole)","Temperature (K)","Box Volume (nm^3)","Density (g/mL)","Speed (ns/day)"
5000,47588.479317894904,39049.55477532503,86638.03409321993,294.45654647011105,118.40822463487156,1.1078823785431424,0
10000,48049.236502584536,38801.25507952823,86850.49158211277,292.584221130307,118.89999972738094,1.1033001332912773,580
15000,48343.16197503195,38951.81977588264,87294.9817509146,293.719567250485,118.40531154784924,1.1079096354097222,579
20000,48163.48550606519,39222.77536655996,87386.26087262515,295.76273132589273,119.2736907832048,1.0998434330836044,581
25000,48156.59709436889,38893.69943097835,87050.29652534724,293.28130576098437,118.969425797122,1.1026562889465144,581
30000,48958.50625449489,38330.899137825225,87289.40539232011,289.03746145526253,118.76574123489648,1.1045473567002622,581
35000,48897.99276625749,38998.891317452115,87896.8840837096,294.07451428246316,119.29757480535082,1.099623238457219,581
40000,48370.669296230306,39140.043918427386,87510.71321465769,295.13888768307146,118.7283834782753,1.104894901323707,581
45000,48042.72722076648,39078.45507321731,87121.18229398379,294.6744716669098,118.59802152942898,1.1061093925163041,581
50000,48068.30783523724,39639.346277189674,87707.65411242691,298.9039203204839,118.86676872289706,1.1036085775442033,581
55000,48243.495280645206,39020.12181210804,87263.61709275324,294.2346046643434,119.09439436440114,1.101499245599794,580
60000,48169.2167236089,39028.150795241374,87197.36751885028,294.2951479063525,118.56119147273125,1.1064529962801852,576
65000,47978.916662400705,38886.866661415996,86865.7833238167,293.2297826709073,118.6239205181976,1.1058678972545686,576
70000,47844.78797855484,38749.24079689584,86594.02877545069,292.1920029316829,118.39617582916684,1.1079951242414665,577
75000,48613.60775384877,39207.63579499996,87821.24354884872,295.6485700766226,119.42253255322488,1.0984726478571885,577
80000,48292.56985007867,39059.51886490625,87352.08871498491,294.5316815497217,118.72770992479248,1.1049011694965658,577
85000,47475.98075879144,38765.37222745608,86241.35298624751,292.313643379563,118.57515772049811,1.106322673900814,578
90000,48549.482368621975,38945.30953219567,87494.79190081765,293.67047619467724,119.12149358630644,1.1012486630089757,578
95000,47979.76716392697,39183.55484158378,87163.32200551074,295.46698556383024,118.44663412745525,1.1075231180177951,578
100000,47842.17647284095,38507.44224641408,86349.61871925503,290.3687000406259,118.80406671288252,1.1041910363606053,578
#"Step","Potential Energy (kJ/mole)","Kinetic Energy (kJ/mole)","Total Energy (kJ/mole)","Temperature (K)","Box Volume (nm^3)","Density (g/mL)","Speed (ns/day)"
105000,48660.43489340076,39484.46908461513,88144.90397801588,297.73605544942774,118.65070535611126,1.1056182527851741,0
110000,48012.924924592604,38746.75666395773,86759.68158855033,292.1732711123283,118.74259027958732,1.1047627076238997,579
115000,48124.44184513553,38380.56988295707,86505.01172809259,289.41200800659385,118.54410991437082,1.1066124301098599,581
120000,47669.66475149256,38910.87332306613,86580.53807455869,293.4108069802099,118.73786691974006,1.104806654782033,581
125000,48098.8054301315,38608.23806439176,86707.04349452326,291.12875962724866,118.37560861961623,1.1081876332234017,580
130000,48448.48310280265,39142.82010844048,87591.30321124312,295.1598217840696,119.29574364330331,1.0996401174193624,581
135000,48802.653310541995,39339.56840127365,88142.22171181565,296.64341930944147,118.71637240060285,1.1050066885878502,581
140000,47636.247286551865,38864.93768509898,86501.18497165084,293.0644253276269,118.70112719574192,1.105148608498286,580
145000,48104.899780228385,38825.49602981952,86930.3958100479,292.7670121133796,118.82370345020048,1.1040085583810415,580
150000,47902.79139211343,38989.714286146445,86892.50567825988,294.005314083878,118.69904170707242,1.1051680254612875,579
155000,48383.88750476495,39191.25586836673,87575.14337313168,295.5250558226034,119.37030849654997,1.0989532254693273,579
160000,47063.58598852507,38655.5688066209,85719.15479514597,291.4856611842279,118.32169598050204,1.108692572908771,575
165000,47105.39118828578,38601.84782143148,85707.23900971726,291.0805734473034,119.06554106099554,1.1017661733074342,575
170000,48208.94257984124,38562.04783737901,86770.99041722025,290.7804582239395,119.18861994626425,1.1006284459598183,576
175000,48094.83963249822,39339.59151768513,87434.43115018334,296.6435936207423,118.72448510042364,1.104931181100436,576
180000,47883.758496230235,38821.990427267454,86705.74892349768,292.7405778140203,118.88425163919852,1.1034462827395952,577
185000,48488.498229693156,38714.91488104797,87203.41311074112,291.9331653932489,118.85394215988042,1.103727677548026,577
190000,48176.59761797229,39027.498756920315,87204.0963748926,294.2902311549762,118.87282490820206,1.1035523522626476,577
195000,47280.977465850185,38557.100559155704,85838.07802500589,290.74315284444305,118.77655623774419,1.1044467839678431,577
200000,48160.71902908117,39258.86534904764,87419.58437812881,296.03487096145665,118.76136921666631,1.104588018922426,577
#"Step","Potential Energy (kJ/mole)","Kinetic Energy (kJ/mole)","Total Energy (kJ/mole)","Temperature (K)","Box Volume (nm^3)","Density (g/mL)","Speed (ns/day)"
205000,48814.39369075582,39099.236022223835,87913.62971297966,294.83117221092476,118.94885421877161,1.102846987548788,0
210000,47660.38642343029,38528.61003176561,86188.9964551959,290.5283175575706,118.38773668156092,1.1080741065301918,579
215000,47626.32263753808,39214.56562128341,86840.88825882148,295.70082503130266,118.35206553725426,1.10840807849069,581
220000,48097.84810289694,38515.028895807925,86612.87699870486,290.42590782680026,118.94478633034612,1.1028847047000323,582
225000,47348.510558476206,39353.1404488361,86701.6510073123,296.7457605083811,118.73353177092484,1.1048469930183262,581
230000,47591.16252589319,39021.62195687969,86612.78448277287,294.24591663579116,118.68946759521619,1.1052571740817176,581
235000,48012.531189888716,39118.51818549115,87131.04937537987,294.9765710313936,118.244882706577,1.1094127927132327,581
240000,48041.36947953969,38934.58143468987,86975.95091422956,293.58958004720694,119.08640008025941,1.1015731893746104,580
245000,47751.50116554275,38776.10516209756,86527.60632764031,292.3945760018734,118.62120003960122,1.105893259415328,580
250000,47048.30194724514,38720.212329195485,85768.51427644063,291.97311125935664,118.89027688136069,1.1033903611685394,580
255000,47689.52887762699,38891.589282633075,86581.11816026006,293.26539400481033,118.75675975075266,1.1046308927835227,571
260000,48228.695025316905,39204.32794282535,87433.02296814226,295.6236269310945,119.00130339243947,1.1023609137703503,567
265000,48020.434295160696,38682.45298513185,86702.88728029255,291.688383658391,118.7401910266591,1.1047850303533675,568
270000,47852.01903701981,39183.50778456741,87035.52682158722,295.4666307263268,118.852204279661,1.1037438164703965,570
275000,48204.90270010708,39484.4933376806,87689.39603778768,297.73623833176634,118.3123058924176,1.1087805664681873,569
280000,47821.358724781545,38747.409241104804,86568.76796588635,292.17819192676876,118.28767811956368,1.1090114171905103,570
285000,47603.64955463749,38786.015189077625,86389.66474371511,292.4693034177624,118.83816436347911,1.1038742162519188,571
290000,48119.02811255923,38737.37887502942,86856.40698758865,292.1025570835194,118.62491736704104,1.105858604239586,561
295000,48256.474971523625,38784.02953106187,87040.50450258549,292.4543303916894,118.73328900458819,1.1048492520280726,562
300000,48271.93075672933,38857.89528637735,87129.82604310667,293.01132151073654,118.74920093034112,1.104701206574893,563
#"Step","Potential Energy (kJ/mole)","Kinetic Energy (kJ/mole)","Total Energy (kJ/mole)","Temperature (K)","Box Volume (nm^3)","Density (g/mL)","Speed (ns/day)"
305000,47996.57454421604,38928.15851794369,86924.73306215974,293.541147487752,119.00625893621095,1.1023150103211616,0
310000,48132.14147569344,38872.434918086554,87004.57639378,293.1209588616532,118.9110340511797,1.1031977527929906,585
315000,47879.175396253355,39113.552382674694,86992.72777892805,294.93912596559966,118.56341459525787,1.1064322497405459,583
320000,47257.667289683595,39140.695841163186,86398.36313084679,295.14380356286705,118.74524513949108,1.1047380077699207,583
325000,47960.6821209254,39061.5260388881,87022.2081598135,294.5468168187987,118.7484354847916,1.1047083274150005,582
330000,48129.66158533865,38682.581999003174,86812.24358434182,291.6893564986504,118.59587182091538,1.1061294422258054,581
335000,48093.09871902561,38797.4395309989,86890.53825002452,292.55544965648875,118.6590576153284,1.105540429731224,581
340000,48252.0952765845,38516.0154672727,86768.11074385719,290.4333471542916,118.66078899232029,1.105524298814854,580
345000,47552.07142970653,39704.29321278738,87256.3646424939,299.39365830776563,118.82959345188262,1.103953836219019,581
350000,48144.31304433674,39264.58007965448,87408.89312399122,296.07796338205344,118.80250971990965,1.1042055075842214,581
355000,48227.77044719132,39072.07461361982,87299.84506081115,294.6263592592581,118.90998021599752,1.1032075298411632,581
360000,47657.14875217131,38292.8184254897,85949.96717766102,288.75031054903695,118.53157317882851,1.106729473248764,577
365000,48335.597049325705,39020.64440970872,87356.24145903443,294.23854535676816,119.15764993354738,1.1009145079708342,577
370000,48430.28746523196,38525.52778053535,86955.8152457673,290.505075575483,119.10852934438356,1.101368527255164,578
375000,48044.20974000392,38765.723987144316,86809.93372714824,292.3162958539275,118.69226402127313,1.1052311338845178,578
380000,47872.076308318414,38939.50741103173,86811.58371935014,293.62672479802325,118.82065678049439,1.1040368661645636,578
385000,47868.761387382285,38959.16903227526,86827.93041965755,293.77498495419366,118.85026966639923,1.1037617829203754,578
390000,47585.28288204642,38681.481727784434,86266.76460983086,291.68105980832667,119.2100024041687,1.100431028453405,578
395000,48042.6054536443,38657.39684091105,86700.00229455535,291.49944563495995,118.63165450893715,1.105795802061157,578
400000,48148.11222097464,38915.12596866677,87063.23818964142,293.44287442231337,118.73084790203896,1.1048719676944163,578
