#"Step","Potential Energy (kJ/mole)","Kinetic Energy (kJ/mole)","Total Energy (kJ/mole)","Temperature (K)","Box Volume (nm^3)","Density (g/mL)","Speed (ns/day)"
1000,62052.748987155035,41221.46615628009,103274.21514343513,298.66282005601414,136.78996232742793,0.9093868337337666,0
2000,61834.23344310804,40862.80794818459,102697.04139129263,296.0642256377581,137.3590731188001,0.9056190312227375,540
3000,62248.14633117692,41604.51762427457,103852.66395545148,301.43815151133157,137.4822351704473,0.904807741693164,542
4000,62259.957259272574,41195.50608629219,103455.46334556476,298.4747309744166,137.29072679438642,0.9060698681696193,548
5000,62576.607485363784,41239.037920236566,103815.64540560034,298.79013315440574,138.16059303093212,0.9003652054363338,549
6000,63194.376969707315,41336.78022812719,104531.1571978345,299.49830770605126,138.4060827348383,0.8987682352503237,551
7000,62694.98356221011,40482.52217444034,103177.50573665045,293.308932529477,138.48135887675556,0.8982796799257933,549
8000,62042.52956730459,40647.34775424415,102689.87732154873,294.5031470267232,137.822175496671,0.9025760207253845,549
9000,62620.61965940776,41280.043519264524,103900.66317867229,299.08723194747984,138.23686340862935,0.8998684407341352,549
10000,62445.91169340169,41028.72424737395,103474.63594077565,297.26634274881104,137.833513858709,0.9025017736616384,550
11000,62546.077883557125,41349.98603121403,103896.06391477116,299.5939880095142,138.16633514453528,0.9003277867750619,551
12000,62567.157033620926,41125.81318335226,103692.97021697319,297.96978341017865,137.37384471451418,0.9055216514178117,532
13000,62199.21294931846,41375.577167806005,103574.79011712447,299.77940404964295,137.32492596374283,0.9058442220485468,534
14000,62231.294243069424,41534.936237225935,103766.23048029536,300.9340119157003,137.97381292857574,0.9015840621284843,535
15000,62589.81521387858,41563.455083473455,104153.27029735204,301.14064015674194,138.37042101233453,0.898999871630167,537
16000,62540.04723824805,41257.58546855069,103797.63270679874,298.9245161252496,138.26817433128895,0.8996646649101763,538
17000,61860.25317305897,41791.65641496792,103651.90958802689,302.7940324195567,137.40946275304927,0.905286930282685,539
18000,62612.90825062111,41567.34428848617,104180.25253910728,301.1688187016891,138.32436261732025,0.8992992150749648,540
19000,62297.41061006987,41637.07713894593,103934.4877490158,301.674055698595,138.40245257730732,0.8987918090397836,540
20000,62097.0726642026,41335.332688439026,103432.40535264162,299.4878198140445,138.22607283658056,0.8999386886623655,541
21000,62349.84276203101,41075.595064867324,103425.43782689833,297.6059369417451,138.47932228748581,0.8982928907555922,542
22000,61825.3477879478,41143.32484504806,102968.67263299586,298.09666104830313,137.26712317804825,0.9062256704116178,534
23000,61944.508630008786,41441.150986209046,103385.65961621783,300.25450751762355,136.65288263936833,0.9102990608385743,534
24000,62330.90762855124,40775.76677490317,103106.67440345441,295.4335842584666,137.74047714035626,0.9031113679150653,535
25000,62522.09234005329,40407.06767924599,102929.16001929928,292.7622403707069,137.95717222831718,0.901692813198787,536
26000,63137.532203731476,40699.829433405444,103837.36163713693,294.88339372246577,139.3539110467093,0.8926551812801695,537
27000,62500.03311938571,40660.56124991165,103160.59436929735,294.5988830654146,137.70631996737097,0.903335378920705,538
28000,62401.77635406109,41748.24496709907,104150.02132116017,302.47950247552046,137.69619587217002,0.9034017965389745,538
29000,62832.944427273585,41137.6278093496,103970.57223662318,298.0553841868443,137.87398613806835,0.902236848385094,539
30000,62384.68755679706,41766.72978654452,104151.41734334157,302.61343095547494,138.65043531468544,0.8971842781825394,539
