#"Step","Potential Energy (kJ/mole)","Kinetic Energy (kJ/mole)","Total Energy (kJ/mole)","Temperature (K)","Box Volume (nm^3)","Density (g/mL)","Speed (ns/day)"
1000,135832.18614951527,65484.29184896332,201316.4779984786,315.0379999592003,192.5957693557295,1.0274081848782095,0
2000,135843.88076184684,64878.69375726205,200722.5745191089,312.1245316112686,192.26758595217788,1.0291618778539666,495
3000,135336.06786962965,65066.07149359019,200402.13936321985,313.025986076499,192.1713964698727,1.0296770146019818,495
4000,134160.4232524798,65465.34997253497,199625.7732250148,314.94687259572163,192.2895072999947,1.0290445515588345,496
5000,135278.42280557746,65147.43953266839,200425.86233824585,313.4174391039047,192.78604453473804,1.0263941577645541,495
6000,134981.28332358692,65656.69608726616,200637.97941085306,315.86741850960146,193.0331683003504,1.0250801535884706,494
7000,135898.7286187986,65006.14320758175,200904.87182638035,312.73767743282264,193.07111500574908,1.0248786816355218,494
8000,135502.45587566763,65256.1440067187,200758.59988238633,313.9404048278132,192.83441957627227,1.0261366733376482,493
9000,135579.00931029994,65508.589510083635,201087.59882038357,315.15489343619913,192.7928902973878,1.0263577121737533,494
10000,135437.29755783966,65019.564169659636,200456.8617274993,312.80224426146447,193.3005880189923,1.023662016949222,495
11000,135804.50025055086,64522.73929416082,200327.2395447117,310.41207234866243,192.69556059751565,1.026876121045123,496
12000,135384.92152927432,65324.47128516425,200709.39281443856,314.26912013550543,192.34660960227862,1.0287390571538737,474
13000,134052.36799701222,64640.57780100624,198692.94579801845,310.9789809379831,192.91661530623796,1.025699468627335,477
14000,135017.6192300283,64943.502770362036,199961.12200039034,312.43632091660976,192.66728502721912,1.0270268238898863,478
15000,134534.01864430145,64998.544263828175,199532.56290812962,312.70111971837946,192.09816845031733,1.0300695285398773,480
16000,135133.8213449167,64587.49105266469,199721.3123975814,310.72358620819915,193.7208635402945,1.0214411922019637,482
17000,134727.67133605422,65637.57865521152,200365.24999126574,315.77544656657824,192.58134145120505,1.0274851567545467,483
18000,135300.75094729842,65149.93154404958,200450.682491348,313.42942790700914,192.34645077047875,1.028739906644339,484
19000,135569.21664215613,65695.37463711518,201264.5912792713,316.0534969208006,193.01938422664583,1.025153357533488,485
20000,134276.6143726635,64582.82591074162,198859.44028340513,310.7011427039713,192.16853726524513,1.0296923347856441,486
21000,135835.09259424225,65049.2531266132,200884.34572085546,312.9450746923272,192.99513703070508,1.0252821540136057,487
22000,134635.73451157502,65012.35765977249,199648.09217134753,312.7675745048339,193.0603072650496,1.0249360555369542,475
23000,135298.4827427871,64635.72089914351,199934.20364193062,310.95561489697343,192.48050643319417,1.0280234267654023,476
24000,135345.83531482163,64903.29833241483,200249.13364723645,312.2429016192066,192.51612905918012,1.0278332042930545,478
25000,135791.1872452146,65177.48605798114,200968.67330319574,313.5619897583134,192.70188639678514,1.026842411918877,478
26000,134625.9679718531,65083.2360331691,199709.20400502218,313.1085628604342,192.86926156481317,1.0259513009152947,479
27000,134961.53936593205,65735.32212274233,200696.8614886744,316.2456800477772,192.59433741955684,1.0274158236435216,480
28000,134734.49262460915,65451.31043844509,200185.80306305425,314.8793298825739,191.73506664008474,1.0320202416620645,481
29000,135731.2244523841,65948.6549816039,201679.879433988,317.27200186150833,192.08074220039032,1.0301629801209202,482
30000,135432.7061919138,65288.48491485495,200721.19110676876,314.09599351524395,193.12173865428895,1.0246100267521479,482
31000,134954.6427213148,64675.86277563191,199630.50549694672,311.1487332178172,192.66196789504514,1.0270551680276967,483
32000,135283.41005631466,64911.04638495124,200194.4564412659,312.2801766802286,193.12884424393934,1.024572329336051,476
33000,135592.96669109561,65550.31233194342,201143.27902303904,315.3556175179633,192.96460867688685,1.0254443608378305,477
34000,135463.07286224375,65041.025250131395,200504.09811237513,312.90549124906846,193.12961632725617,1.0245682333552406,477
35000,135928.33450024144,65527.84111330772,201456.17561354916,315.2475108625234,192.9185697663974,1.0256890772546983,478
36000,134944.95177691092,65096.07230997536,200041.0240868863,313.17031683009293,192.36660214917168,1.0286321409136787,478
37000,135161.82247746852,64665.637767621396,199827.46024508993,311.099541786067,192.8459835000316,1.0260751415077303,479
38000,135199.49085593806,65506.747926613556,200706.2387825516,315.1460337729609,193.21093140751526,1.024137031830983,480
39000,135407.2086110104,64478.957020464855,199886.16563147525,310.2014404620009,192.43538477278162,1.0282644745540581,480
40000,134836.15280106245,65462.974846854166,200299.1276479166,314.9354461173555,192.98937604844022,1.02531276001082,481
41000,135669.60740886576,64740.3857957258,200409.99320459156,311.4591466410637,193.38414061548326,1.023219738594994,481
42000,135765.80137949373,64851.98720071443,200617.78858020814,311.99604919322604,193.06351641167942,1.024919018811686,475
43000,134977.72753374028,64855.14614941227,199832.87368315255,312.0112465611999,192.4140543924913,1.0283784645240244,475
44000,135303.2080313195,65014.5360986021,200317.7441299216,312.778054743568,192.43809055207925,1.028250016622576,476
45000,135890.7723169198,65027.72875094802,200918.50106786785,312.84152319824415,193.3534138171534,1.023382343774464,477
46000,135310.32490923651,65300.44634764399,200610.77125688051,314.1535387028929,192.8216412563183,1.0262046755735126,477
47000,135116.26938188705,65089.253496650155,200205.5228785372,313.1375122406042,193.3942638901796,1.0231661778829015,478
48000,135385.94997918536,65528.106987863124,200914.0569670485,315.24878995688044,193.6107928877696,1.0220218969078558,478
49000,135186.68588782015,64995.26096017072,200181.94684799085,312.6853240918513,192.65504637793106,1.0270920670347887,479
50000,136240.94035238225,65372.43117703936,201613.37152942162,314.49985010124203,192.66300918940922,1.0270496170567938,479
51000,135054.10320814553,65443.1224784469,200497.22568659243,314.8399384732948,193.1793541328209,1.0243044382110484,480
52000,135524.68529679748,64762.82562294154,200287.51091973903,311.56710227570323,192.5208790198508,1.027807845135537,475
53000,135377.2731028102,64842.679736759404,200219.9528395696,311.9512719688522,192.55040256891309,1.02765025244844,476
54000,135226.11033818155,65319.3269937397,200545.43733192125,314.2443714937192,193.60253011124846,1.022065515855031,476
55000,135521.93908845435,64499.32301170204,200021.2621001564,310.2994190911559,193.63318590977494,1.0219037035376448,477
56000,135287.83722512802,64978.19335595523,200266.03058108327,312.60321365369396,192.86902146733252,1.0259525780945986,477
57000,135822.39086769667,66456.9003045654,202279.29117226205,319.71711633878954,192.969985716061,1.0254157871999217,477
58000,135876.65996319306,66283.72280507699,202160.38276827004,318.88397771063427,193.48124408681537,1.0227062098081492,478
